ID,nivel_de_satisfaccion,ultima_evaluacion,cantidad_proyectos,promedio_horas_mensuales_trabajadas,años_en_la_empresa,tuvo_un_accidente_laboral,promociones_ultimos_5_anios,area,salario,se_fue
5871,0.47,0.79,3,284,10,0,0,ventas,bajo,no
7328,0.62,0.79,5,172,3,0,0,contabilidad,bajo,no
5569,0.77,0.87,3,275,4,1,0,soporte,medio,no
8428,0.99,0.81,5,180,3,1,0,tecnica,medio,no
8231,0.93,0.96,4,223,3,1,0,soporte,alto,no
5133,0.12,0.61,6,257,3,0,0,ventas,medio,no
2600,0.95,0.9,3,155,3,0,0,tecnica,medio,no
9576,0.49,0.78,3,264,4,0,0,contabilidad,bajo,no
1879,0.38,0.57,2,140,3,0,0,soporte,bajo,si
9508,0.33,0.61,2,163,3,0,0,tecnica,medio,no
1612,0.4,0.57,2,160,3,0,0,contabilidad,bajo,si
4520,0.89,0.57,4,176,4,0,0,soporte,alto,no
8659,0.63,0.74,4,202,3,0,0,RRHH,bajo,no
6852,0.79,0.99,4,183,2,0,0,marketing,bajo,no
8248,0.4,0.56,2,148,3,0,0,soporte,bajo,si
9526,0.73,0.93,5,229,5,0,0,tecnica,medio,si
8521,0.44,0.46,2,153,3,0,0,RRHH,bajo,si
469,0.65,0.89,4,204,8,1,0,soporte,bajo,no
7033,0.96,0.75,4,165,3,0,0,tecnica,alto,no
8764,0.71,0.49,4,273,2,1,0,ImásD,bajo,no
8272,0.58,0.61,3,205,2,0,0,tecnica,medio,no
1727,0.75,0.76,3,269,2,1,0,tecnica,medio,no
2977,0.86,0.95,5,275,2,0,0,tecnica,medio,no
3885,0.89,0.64,5,191,3,0,0,soporte,bajo,no
6309,0.54,0.49,3,203,3,1,0,gestión de productos,medio,no
9577,0.21,0.65,5,223,3,1,0,ventas,bajo,no
5148,0.53,0.77,2,167,2,0,0,soporte,medio,no
6746,0.62,0.64,5,150,3,1,0,tecnica,medio,no
90,0.77,0.83,3,204,3,0,0,soporte,bajo,no
6999,0.29,0.68,4,210,3,0,0,soporte,bajo,no
1055,0.77,0.49,4,266,2,0,0,RRHH,bajo,no
2221,0.7,0.68,3,150,3,0,0,soporte,bajo,no
2786,0.59,0.97,5,242,3,0,0,gestión de productos,bajo,no
6696,0.66,0.49,3,206,2,0,0,marketing,medio,no
1962,0.97,0.63,5,258,2,0,0,TI,medio,no
1581,0.65,0.7,4,182,2,0,0,soporte,bajo,no
5447,0.61,0.89,4,242,2,0,0,dirección,medio,no
742,0.82,0.97,5,263,5,0,0,RRHH,medio,si
3517,0.11,0.79,7,306,4,0,0,gestión de productos,medio,si
6164,0.87,0.71,5,145,4,0,0,tecnica,medio,no
3651,0.68,0.69,3,148,2,0,0,TI,bajo,no
7430,0.94,0.9,4,144,4,0,0,soporte,bajo,no
8744,0.48,0.97,4,141,2,0,0,TI,bajo,no
3013,0.96,0.9,5,198,2,0,0,ventas,medio,no
7991,0.68,0.54,4,153,3,0,0,gestión de productos,medio,no
8034,0.09,0.8,6,304,4,0,0,tecnica,bajo,si
6010,0.58,0.67,5,133,10,0,0,tecnica,medio,no
3845,0.85,0.54,3,139,3,0,0,ventas,bajo,no
3348,0.97,0.9,5,262,3,0,0,ventas,medio,no
9308,0.77,0.62,5,190,3,0,0,ImásD,bajo,no
4582,0.88,0.67,4,226,2,0,0,tecnica,bajo,no
9927,0.32,0.48,5,246,3,0,0,soporte,bajo,no
788,0.91,0.77,3,144,3,0,0,ventas,medio,no
3083,0.45,0.75,4,169,2,0,0,ventas,bajo,no
6370,0.94,0.89,3,230,3,1,0,marketing,alto,no
5885,0.58,0.62,4,238,3,0,0,RRHH,bajo,si
5172,0.94,0.7,6,217,5,0,0,ventas,bajo,no
253,0.43,0.47,2,135,3,0,0,ventas,bajo,si
709,0.84,0.84,4,266,3,0,0,soporte,bajo,no
4117,0.79,0.86,4,173,4,0,0,tecnica,bajo,no
3231,0.58,0.69,4,165,3,0,0,tecnica,bajo,no
8422,0.97,0.57,3,144,3,0,0,marketing,bajo,no
5376,0.43,0.46,2,149,3,0,0,tecnica,medio,si
5628,0.96,0.62,4,253,7,0,0,ventas,medio,no
476,0.71,0.7,4,213,3,0,0,ventas,bajo,no
4554,0.89,0.87,5,225,5,0,0,gestión de productos,bajo,si
9770,0.53,0.62,3,185,3,0,0,marketing,medio,no
8790,0.6,0.57,5,145,3,1,0,tecnica,bajo,no
1576,0.68,0.8,2,254,2,1,0,ventas,bajo,no
7892,0.86,0.92,5,137,3,0,0,tecnica,medio,no
5188,0.99,0.68,3,181,3,1,0,soporte,medio,no
8819,0.68,0.85,3,250,3,0,0,soporte,bajo,no
2868,0.77,0.71,2,242,2,0,0,marketing,medio,no
3337,0.88,0.99,5,262,6,0,0,ventas,bajo,si
634,0.51,0.78,5,225,4,0,0,ImásD,bajo,no
5446,0.76,0.85,4,190,3,0,0,ventas,medio,no
1804,0.77,0.84,4,196,3,0,0,ventas,bajo,no
9141,1,0.86,4,245,4,0,0,ventas,medio,no
1740,0.96,0.94,3,182,3,0,0,marketing,alto,no
6159,0.78,0.79,5,233,3,1,0,ImásD,alto,no
3119,0.22,0.44,3,166,6,0,0,RRHH,bajo,no
1015,0.75,0.78,4,158,5,1,0,ImásD,medio,no
4977,0.23,0.7,3,123,5,0,0,ventas,medio,no
5584,0.89,0.53,5,272,3,0,0,TI,bajo,no
1839,0.75,0.74,5,231,3,0,1,marketing,medio,no
8010,0.45,0.57,2,148,3,0,0,marketing,alto,si
3913,0.76,0.98,5,217,6,0,0,gestión de productos,medio,si
7729,0.39,0.51,2,137,3,0,0,tecnica,bajo,si
9414,0.6,0.61,3,195,3,0,0,ventas,medio,no
8498,0.37,0.51,2,154,3,1,0,ventas,bajo,si
3015,0.64,0.78,5,156,5,1,0,ventas,bajo,no
3905,0.72,0.88,5,249,5,0,0,soporte,medio,si
2804,0.5,0.74,4,237,2,1,0,soporte,medio,no
7811,0.84,0.51,2,117,4,0,0,contabilidad,bajo,no
6969,0.89,0.92,5,237,5,0,0,ventas,medio,si
4296,0.97,0.63,3,141,3,0,0,tecnica,medio,no
8571,0.43,0.53,2,150,3,0,0,ventas,bajo,si
7939,1,0.73,3,245,2,1,0,gestión de productos,bajo,no
7028,0.58,0.6,4,222,3,0,0,tecnica,medio,no
1805,0.99,0.76,4,204,2,0,0,ventas,medio,no
4664,0.94,0.62,5,201,2,0,0,ventas,bajo,no
8383,0.48,0.99,5,180,2,0,0,contabilidad,bajo,no
9092,0.69,0.75,5,196,3,0,0,soporte,medio,no
4440,0.65,0.62,4,258,2,0,0,soporte,alto,no
5950,0.8,0.98,2,232,6,1,0,ventas,bajo,no
3385,0.82,0.49,5,210,3,0,0,dirección,alto,no
3692,0.37,0.52,2,155,3,0,0,tecnica,medio,si
2514,0.83,0.86,4,139,3,0,0,soporte,medio,no
6709,0.93,0.68,2,150,3,0,0,tecnica,bajo,no
4765,0.42,0.54,2,143,3,1,0,ventas,bajo,si
3912,0.38,0.54,2,143,3,0,0,ventas,bajo,si
5596,0.43,0.46,2,239,3,1,0,ventas,medio,no
1033,0.54,0.49,2,155,2,1,0,marketing,medio,no
7400,1,0.59,3,168,3,0,1,soporte,bajo,no
7222,0.39,0.51,2,151,3,0,0,RRHH,medio,si
5429,0.89,0.77,5,232,3,0,0,ventas,bajo,no
5852,0.37,0.72,3,121,2,0,0,ventas,bajo,no
6187,0.51,0.85,2,248,4,0,0,TI,alto,no
3400,0.74,0.78,4,194,8,0,0,ventas,medio,no
1042,0.5,0.5,4,184,3,0,0,soporte,alto,no
9460,0.99,0.84,4,142,10,0,0,tecnica,alto,no
7063,0.16,0.7,3,178,3,1,0,tecnica,bajo,no
9243,0.91,0.76,5,152,3,0,0,contabilidad,bajo,no
2517,0.46,0.5,2,151,3,0,0,tecnica,medio,si
2428,0.58,0.38,4,203,5,0,0,ventas,bajo,no
2759,0.54,0.45,4,137,3,1,0,dirección,medio,no
3993,0.24,0.94,6,144,4,0,0,gestión de productos,bajo,no
3412,0.38,0.5,2,140,3,0,0,ventas,medio,si
5647,0.96,0.9,3,175,3,1,0,ventas,bajo,no
2151,0.74,0.78,5,216,2,0,0,ventas,bajo,no
660,0.52,0.97,4,170,3,0,0,soporte,medio,no
7544,0.74,0.8,4,241,2,0,0,ventas,medio,no
6690,0.88,0.72,4,249,3,1,0,ImásD,medio,no
430,0.67,0.67,4,192,4,0,0,TI,bajo,no
3382,0.94,0.89,4,239,3,0,0,tecnica,medio,no
9914,0.87,0.53,4,144,3,0,0,ventas,medio,no
9744,0.39,0.57,2,133,3,0,0,tecnica,medio,si
1498,0.1,0.84,5,303,5,0,0,contabilidad,medio,si
7198,0.3,0.51,2,178,3,0,0,ventas,bajo,no
1762,0.1,0.83,6,295,4,0,0,gestión de productos,medio,si
6881,0.86,0.51,4,152,3,1,0,ventas,bajo,no
6475,0.58,0.72,5,234,3,1,0,ventas,bajo,no
1142,0.48,0.54,3,190,3,0,0,tecnica,medio,no
1992,0.66,0.68,3,258,3,0,0,tecnica,bajo,no
4850,0.79,0.63,3,212,2,1,0,ventas,medio,no
9605,0.41,0.68,3,191,4,0,0,ventas,medio,no
7606,0.53,0.96,4,272,2,0,0,soporte,bajo,no
241,0.22,0.53,4,244,2,0,0,soporte,medio,no
6468,0.76,0.73,4,148,2,1,0,RRHH,bajo,no
7174,0.51,0.89,4,233,7,0,0,ventas,medio,no
2539,0.59,0.57,2,170,3,0,0,tecnica,bajo,no
4723,0.38,0.51,2,141,3,0,0,ventas,bajo,si
1412,0.11,0.94,6,266,4,0,0,soporte,bajo,si
8735,0.2,0.75,3,235,4,0,0,tecnica,alto,no
1746,0.49,0.89,4,201,8,0,0,ventas,medio,no
3129,0.57,0.86,3,164,2,0,0,soporte,medio,no
3679,0.4,0.5,2,128,3,0,0,ventas,bajo,si
8447,0.1,0.97,7,306,4,0,0,marketing,bajo,si
5261,0.1,0.84,6,293,5,0,0,marketing,medio,si
5521,0.84,0.52,4,251,3,0,0,ImásD,bajo,no
189,0.27,0.42,6,173,7,0,0,ventas,medio,no
1170,0.55,0.66,3,134,3,0,0,soporte,bajo,no
4037,0.68,0.76,3,260,4,0,0,soporte,bajo,no
1812,0.16,0.9,6,213,2,0,0,TI,medio,no
4016,0.66,0.92,2,102,4,0,0,gestión de productos,medio,no
6439,0.09,0.92,7,301,4,0,0,marketing,bajo,si
1209,0.72,0.84,4,250,3,0,0,soporte,alto,no
8382,0.97,0.54,3,255,2,1,0,ImásD,alto,no
8826,0.52,0.58,3,203,2,0,0,ImásD,medio,no
7903,0.11,0.97,6,277,4,0,0,gestión de productos,medio,si
7218,0.73,0.95,3,222,4,0,0,ventas,medio,no
3861,0.39,0.89,3,188,5,0,0,soporte,bajo,no
1865,0.8,0.7,4,246,3,0,1,marketing,bajo,no
8612,0.39,0.56,2,147,3,0,0,ventas,medio,si
3102,0.82,0.71,2,209,5,0,1,marketing,medio,no
9409,0.67,0.67,4,141,2,1,0,ventas,bajo,no
8943,0.98,0.87,3,246,3,0,0,RRHH,alto,no
2646,0.75,0.99,5,254,5,0,0,ventas,bajo,si
2318,0.7,0.76,5,165,3,0,0,ventas,medio,no
9584,0.9,0.92,3,139,3,0,0,tecnica,bajo,no
3741,0.81,0.98,5,245,5,0,0,TI,bajo,si
8102,0.64,0.97,2,226,3,1,0,ventas,medio,no
56,0.99,0.75,3,243,3,0,0,soporte,medio,no
9382,0.45,0.51,2,138,3,0,0,tecnica,bajo,si
5451,0.25,0.94,6,199,4,0,0,RRHH,medio,no
9345,0.71,0.57,3,207,3,0,0,marketing,medio,no
8152,0.78,0.74,6,251,4,0,0,tecnica,bajo,no
5170,0.77,0.83,5,216,4,0,0,TI,medio,no
7176,0.73,0.95,3,156,2,0,0,soporte,medio,no
9242,0.1,0.85,7,279,4,0,0,ImásD,medio,si
8324,0.5,0.99,4,272,2,0,0,ventas,medio,no
236,0.59,0.72,3,188,3,1,0,tecnica,bajo,no
1315,0.8,0.67,3,178,3,0,0,TI,bajo,no
2005,0.38,0.47,2,144,3,0,0,soporte,bajo,si
8756,0.83,0.87,5,233,3,0,0,ventas,bajo,no
7442,0.69,0.86,4,238,3,0,0,tecnica,alto,no
9191,0.83,0.85,4,261,3,0,0,tecnica,bajo,no
3608,0.54,0.72,3,172,2,0,0,ImásD,bajo,no
3194,0.63,0.61,3,205,2,0,0,marketing,medio,no
5250,0.63,0.63,5,252,2,0,0,gestión de productos,bajo,no
4061,0.65,0.64,5,206,3,0,0,tecnica,bajo,no
6648,0.87,0.94,3,217,3,0,0,tecnica,medio,no
6867,0.46,0.5,2,151,3,0,0,tecnica,medio,si
7084,0.63,0.48,4,180,4,0,0,dirección,alto,no
6315,0.86,0.59,4,165,3,0,0,ventas,medio,no
7718,0.49,0.85,4,238,2,0,0,RRHH,medio,no
4181,0.93,0.94,4,233,6,0,0,TI,medio,no
8124,0.92,0.91,3,202,2,0,0,ventas,medio,no
3974,0.23,0.51,6,194,4,1,0,ImásD,medio,no
9983,0.63,0.91,4,252,3,1,0,soporte,medio,no
5279,0.79,0.97,6,113,2,1,0,gestión de productos,medio,no
2728,0.63,0.6,4,258,3,0,0,ventas,medio,no
8565,0.18,0.95,6,248,3,0,0,soporte,bajo,no
3053,0.58,0.65,4,248,4,0,0,marketing,alto,no
4559,0.41,0.51,2,127,3,0,0,soporte,medio,si
6383,0.66,0.65,4,154,3,0,0,ventas,medio,no
6054,0.62,0.92,5,149,3,0,0,TI,bajo,no
9324,0.84,0.85,3,153,4,0,0,contabilidad,bajo,no
7461,0.85,0.66,4,155,4,0,0,RRHH,alto,no
3844,0.76,0.77,5,257,3,0,0,ImásD,medio,no
9828,0.81,0.77,5,251,2,0,0,ventas,bajo,no
9389,0.83,0.94,4,267,5,0,0,ventas,medio,si
7468,0.97,0.52,5,149,3,1,0,ventas,medio,no
1379,0.78,0.63,3,192,2,0,0,soporte,medio,no
6324,0.11,0.84,7,264,4,0,0,tecnica,medio,si
3831,0.43,0.53,2,146,3,0,0,ventas,medio,si
4504,0.91,0.96,4,232,5,0,0,ventas,bajo,si
2681,0.9,0.67,4,233,3,0,1,ventas,medio,no
4232,0.85,1,4,225,5,0,0,tecnica,bajo,si
1057,0.72,0.78,3,229,2,0,0,ventas,medio,no
7527,1,0.95,3,275,3,1,0,ventas,medio,no
9891,0.89,0.79,4,212,3,0,0,soporte,bajo,no
2181,0.54,0.65,3,185,2,0,0,contabilidad,alto,no
2067,0.52,0.55,3,225,2,0,0,tecnica,bajo,no
5653,0.73,0.85,5,245,3,0,0,ImásD,bajo,no
5307,0.8,0.8,4,146,3,1,0,TI,bajo,no
6997,0.11,0.89,6,301,4,0,0,ventas,medio,si
4505,0.87,0.89,4,225,8,0,0,marketing,bajo,no
7e3,0.52,0.72,3,253,3,0,0,contabilidad,bajo,no
8368,0.78,0.78,3,252,3,0,0,soporte,medio,no
4286,0.45,0.45,2,140,3,0,0,gestión de productos,bajo,si
3150,0.69,0.43,5,113,8,0,0,tecnica,medio,no
9185,0.94,0.78,3,184,3,1,0,tecnica,medio,no
367,0.24,0.38,6,109,2,0,0,soporte,medio,no
3774,0.66,0.76,3,155,4,1,0,gestión de productos,bajo,no
8901,0.45,0.51,2,155,3,1,0,ventas,medio,si
2208,0.22,0.61,6,237,5,0,0,marketing,alto,no
676,0.51,0.63,4,198,2,0,0,dirección,medio,no
6804,0.1,0.96,7,301,4,0,0,RRHH,bajo,si
4498,1,0.92,5,161,3,1,0,soporte,bajo,no
8746,0.34,0.55,3,136,2,1,0,ventas,medio,no
4418,1,0.59,5,182,3,1,0,dirección,medio,no
5464,0.57,0.39,4,132,3,0,0,gestión de productos,alto,no
9314,0.55,0.83,3,157,2,0,0,ventas,medio,no
58,0.76,0.89,5,262,5,0,0,ventas,bajo,si
862,0.6,0.89,3,167,4,0,0,ImásD,medio,no
2066,0.36,0.48,2,145,3,0,0,RRHH,bajo,si
8329,0.86,0.82,4,252,4,0,0,soporte,bajo,no
5787,0.73,0.55,3,149,3,0,0,tecnica,bajo,no
8225,0.83,0.73,4,247,2,0,0,soporte,medio,no
6925,0.85,0.74,5,170,4,0,0,TI,bajo,no
3848,0.46,0.55,2,147,3,0,0,gestión de productos,medio,si
9177,0.1,0.88,6,284,4,0,0,ventas,bajo,si
9574,0.16,0.89,4,196,3,1,0,TI,bajo,no
1077,0.8,0.71,4,200,2,0,0,TI,bajo,no
1088,0.53,0.64,3,143,2,0,0,ventas,bajo,no
239,0.81,0.73,4,258,2,0,0,tecnica,bajo,no
897,0.89,0.66,4,176,3,0,0,ventas,alto,no
5055,0.56,0.52,3,243,3,0,0,ventas,bajo,no
9408,0.5,0.8,6,201,5,0,0,tecnica,medio,no
6218,1,0.73,5,189,3,1,0,gestión de productos,bajo,no
9294,0.8,0.58,5,127,3,0,0,ventas,bajo,no
218,0.51,0.78,3,155,2,0,0,dirección,bajo,no
5422,0.92,0.55,4,183,3,0,0,tecnica,bajo,no
1046,0.74,0.95,5,266,10,0,1,dirección,alto,no
1297,0.17,0.91,4,260,5,0,0,gestión de productos,bajo,no
3346,0.69,0.81,3,214,2,0,0,TI,bajo,no
8653,0.82,0.79,3,176,3,0,0,tecnica,bajo,no
8167,0.81,0.91,3,184,3,0,0,ImásD,bajo,no
465,0.57,0.59,4,206,3,0,0,ImásD,medio,no
1975,0.36,0.78,6,151,3,0,0,ventas,bajo,no
3825,0.83,0.54,4,259,5,0,0,soporte,medio,no
7141,0.51,0.63,3,234,2,0,0,ventas,alto,no
5744,0.66,0.58,4,244,3,0,0,ventas,medio,no
2877,0.78,0.63,4,265,3,0,0,soporte,medio,no
9635,0.84,0.74,3,182,4,0,0,tecnica,bajo,si
3469,0.13,0.97,4,162,6,0,0,ventas,bajo,no
8785,0.92,0.65,4,260,2,0,0,RRHH,bajo,no
8928,0.14,0.9,4,198,4,0,0,tecnica,medio,no
1982,0.99,0.97,5,229,2,0,0,tecnica,medio,no
330,0.77,0.82,3,153,3,1,0,tecnica,medio,no
2141,0.62,0.38,3,257,3,0,0,tecnica,medio,no
1402,0.79,0.91,3,226,2,0,0,RRHH,bajo,no
2103,0.84,0.56,5,224,2,0,0,soporte,medio,no
4738,0.32,0.5,2,135,5,0,0,ventas,bajo,si
966,0.42,0.6,2,188,3,0,0,gestión de productos,medio,no
1783,0.5,0.7,3,188,2,0,0,ventas,bajo,no
8809,0.75,0.62,5,144,3,0,0,tecnica,bajo,no
3946,0.52,0.77,3,142,2,0,1,soporte,bajo,no
376,0.5,0.73,4,180,3,0,0,TI,bajo,no
9109,0.19,0.85,6,259,3,1,0,soporte,bajo,no
8686,0.46,0.45,2,138,3,0,1,TI,bajo,si
8442,0.7,0.95,4,231,3,0,0,soporte,medio,no
7669,0.87,0.61,3,162,2,0,0,ImásD,bajo,no
2193,0.42,0.56,2,134,3,0,0,soporte,bajo,si
8495,0.91,0.74,3,139,5,1,0,RRHH,medio,no
275,0.87,1,5,261,5,1,0,tecnica,medio,si
8441,0.43,0.75,3,108,2,0,0,tecnica,bajo,no
9855,0.99,1,4,223,2,1,0,gestión de productos,bajo,no
3006,0.69,0.54,4,180,3,0,0,marketing,medio,no
3922,0.58,0.6,4,147,3,0,0,tecnica,medio,no
4815,0.25,0.98,4,166,5,1,0,tecnica,bajo,no
6953,0.64,0.48,3,147,7,0,0,ventas,alto,no
9320,0.79,0.78,3,101,2,1,0,gestión de productos,medio,no
5742,0.43,0.47,2,128,3,0,0,TI,bajo,si
1090,0.62,0.87,4,221,3,1,0,soporte,bajo,no
252,0.94,0.69,3,164,2,0,0,TI,bajo,no
1650,0.88,0.77,4,224,5,1,0,RRHH,bajo,no
9151,0.81,0.55,3,199,2,1,0,TI,medio,no
1666,0.65,0.98,3,252,2,0,0,gestión de productos,alto,no
5589,0.95,0.8,3,225,2,0,0,ventas,alto,no
5765,0.49,0.52,4,183,2,0,1,marketing,medio,no
9023,0.86,0.68,4,170,2,0,0,TI,bajo,no
904,0.37,0.52,2,157,3,0,0,ventas,bajo,si
1890,0.73,0.67,2,139,8,0,0,ventas,medio,no
3445,0.53,0.74,3,172,10,0,1,dirección,alto,no
1072,0.43,0.45,2,135,3,0,0,marketing,bajo,si
6186,0.78,0.8,4,197,3,1,0,tecnica,bajo,no
3823,0.79,0.84,5,247,5,0,0,tecnica,bajo,si
5844,0.38,0.5,2,140,3,0,0,ventas,bajo,si
4149,0.93,0.52,3,181,3,0,0,tecnica,bajo,no
5041,0.45,0.46,2,146,3,0,0,tecnica,bajo,si
3604,0.81,0.84,4,198,2,0,0,ventas,bajo,no
1829,0.78,0.54,3,134,3,0,0,ventas,medio,no
3261,0.1,0.86,6,266,4,1,0,tecnica,bajo,si
3216,0.74,0.79,3,275,3,0,0,ventas,bajo,no
7912,0.66,0.66,4,273,4,1,0,TI,bajo,no
5881,0.43,0.53,2,150,3,0,0,ventas,bajo,si
8047,0.38,0.55,2,131,3,0,0,marketing,bajo,si
5938,0.65,1,4,195,3,0,0,TI,bajo,no
6178,0.67,0.49,3,247,10,0,0,ventas,medio,no
7973,0.99,0.67,3,200,2,0,0,tecnica,bajo,no
3340,0.79,0.97,4,204,3,0,0,ventas,medio,no
6249,0.5,0.93,6,150,3,1,0,tecnica,medio,no
4399,0.41,0.84,6,191,6,0,0,RRHH,medio,no
5964,0.65,0.54,4,147,10,0,0,ventas,bajo,no
7227,0.98,0.96,4,253,3,0,0,ventas,bajo,no
7236,0.43,0.49,2,135,3,0,0,contabilidad,medio,si
2529,0.43,0.74,4,121,5,1,0,tecnica,bajo,no
9890,0.13,0.76,5,171,5,0,0,ImásD,medio,no
3308,0.55,0.65,4,170,4,0,0,ventas,bajo,no
808,0.11,0.85,6,295,4,0,0,tecnica,bajo,si
1060,0.23,0.78,4,163,6,0,0,ImásD,medio,no
8259,0.54,0.85,4,157,3,0,1,tecnica,medio,no
4261,0.11,0.89,6,293,4,0,0,soporte,bajo,si
3866,0.54,0.94,5,229,3,1,0,gestión de productos,bajo,no
3859,0.09,0.84,7,260,4,0,0,ventas,bajo,si
6349,0.16,0.76,6,218,6,0,0,ventas,medio,no
7909,0.2,0.6,5,261,8,0,0,ventas,medio,no
7918,0.44,0.61,5,230,6,0,0,marketing,bajo,no
6408,0.98,0.8,2,201,2,0,0,ventas,alto,no
3401,0.54,0.55,4,252,3,0,0,ImásD,medio,no
2635,0.75,0.66,5,234,2,0,0,dirección,alto,no
5508,0.98,0.89,4,218,2,0,0,ventas,medio,no
8743,0.93,0.98,4,189,10,0,0,ventas,medio,no
9070,0.94,0.58,5,190,3,1,0,soporte,alto,no
5920,0.4,0.46,2,141,3,0,0,marketing,bajo,si
5077,0.93,0.62,4,258,3,0,0,ventas,medio,no
1125,0.91,0.71,5,156,3,0,0,ventas,bajo,no
8691,0.9,1,5,221,6,0,0,ventas,medio,si
3305,0.77,0.55,3,217,3,0,0,soporte,medio,no
2772,0.71,0.77,3,145,3,0,0,tecnica,alto,no
587,0.73,0.86,4,245,6,0,0,ventas,bajo,si
5550,0.54,1,3,169,2,0,0,soporte,medio,no
7322,0.74,0.82,4,239,6,0,0,TI,bajo,si
5889,0.54,0.86,4,205,5,0,0,soporte,bajo,no
168,0.63,0.92,2,198,2,0,0,RRHH,bajo,no
1069,0.49,0.79,5,177,2,0,0,soporte,bajo,no
2284,0.17,0.85,3,234,3,0,0,ImásD,bajo,no
6572,0.54,0.95,3,221,3,0,0,soporte,medio,no
4826,0.38,0.56,2,161,3,0,0,ImásD,medio,si
1748,0.41,0.55,2,151,3,0,0,ventas,bajo,si
4460,0.92,0.49,5,145,3,0,0,tecnica,bajo,no
1944,0.68,0.79,4,184,3,0,0,marketing,bajo,no
151,0.88,0.6,4,208,7,0,1,dirección,alto,no
3293,0.55,0.4,3,158,3,0,0,RRHH,bajo,no
997,0.66,0.72,5,152,3,1,0,ventas,bajo,no
6112,0.91,0.42,2,142,3,1,0,ventas,medio,no
6573,0.11,0.8,6,304,4,0,0,contabilidad,bajo,si
8578,0.59,0.53,4,216,2,0,0,marketing,medio,no
4993,0.68,0.56,4,272,3,0,0,ventas,bajo,no
4041,0.46,0.49,3,213,3,0,0,contabilidad,bajo,no
4809,0.48,0.95,3,184,2,0,0,ImásD,alto,no
2679,0.81,0.9,4,270,10,0,0,contabilidad,medio,no
7631,0.11,0.97,6,289,5,0,0,soporte,medio,si
4137,0.49,0.77,2,254,2,0,0,ventas,bajo,no
4066,0.8,0.6,5,217,3,0,0,dirección,alto,no
1899,0.88,0.53,3,218,4,0,0,ventas,bajo,no
3622,0.77,0.59,4,140,3,0,0,ventas,medio,no
3857,0.72,0.76,3,261,4,0,0,TI,medio,no
3280,0.83,1,5,240,5,0,0,soporte,bajo,si
9925,0.77,0.9,4,163,3,0,0,tecnica,bajo,no
259,0.96,0.7,3,169,3,0,0,soporte,alto,no
9325,0.56,0.64,3,262,2,1,0,ImásD,bajo,no
6741,0.63,0.96,3,144,2,0,0,tecnica,medio,no
5974,0.31,0.64,6,183,2,1,0,tecnica,bajo,no
9029,0.09,0.8,6,298,4,0,0,soporte,medio,si
7194,0.76,0.98,2,235,3,0,0,dirección,alto,no
1788,0.36,0.56,2,132,3,0,0,TI,medio,si
9487,0.18,0.79,4,240,5,0,0,ImásD,bajo,no
9768,0.11,0.84,7,264,4,0,0,tecnica,medio,si
8411,0.72,0.57,3,203,2,1,0,marketing,medio,no
9647,0.69,0.96,3,210,3,0,0,soporte,bajo,no
4642,0.89,0.88,5,228,5,1,0,soporte,bajo,si
6917,0.86,0.84,5,254,5,0,0,gestión de productos,medio,si
9342,0.4,0.48,2,155,3,0,0,soporte,bajo,si
5735,0.69,0.94,5,259,2,0,0,TI,medio,no
5270,0.98,0.93,5,145,4,0,0,TI,bajo,no
2518,0.9,0.68,4,204,4,1,0,soporte,bajo,no
3139,0.77,0.55,3,225,3,0,0,ventas,medio,no
2494,0.98,0.53,5,186,3,0,0,marketing,bajo,no
5579,0.55,0.5,5,231,3,0,0,marketing,bajo,no
7161,0.44,0.55,2,137,3,0,0,ImásD,bajo,si
7979,0.11,0.96,6,262,4,1,0,tecnica,bajo,si
1625,0.73,0.93,3,249,2,0,0,TI,medio,no
5087,0.66,0.9,4,177,7,0,0,ventas,bajo,no
6471,0.59,0.49,4,164,3,0,0,soporte,bajo,no
3597,0.54,0.76,4,244,2,0,0,soporte,medio,no
9036,0.89,0.91,3,233,2,0,0,TI,medio,no
798,0.46,0.45,2,143,3,0,0,tecnica,bajo,si
5656,0.4,0.56,2,137,3,0,0,contabilidad,medio,si
2501,0.99,0.98,4,259,3,0,0,TI,bajo,no
909,0.61,0.67,3,188,5,0,0,TI,bajo,no
8740,0.82,0.52,5,225,2,0,0,contabilidad,alto,no
323,0.65,0.88,4,173,3,0,0,dirección,medio,no
5216,0.75,0.83,4,133,4,0,0,RRHH,alto,no
5567,0.11,0.88,6,290,4,0,0,RRHH,bajo,si
8393,0.19,0.85,6,116,3,0,0,tecnica,bajo,no
8080,0.57,0.7,3,273,6,0,0,soporte,bajo,si
1745,0.34,0.57,4,152,3,1,0,contabilidad,bajo,no
988,0.66,0.91,3,191,4,0,0,tecnica,bajo,no
6268,0.78,0.4,4,145,5,1,1,ventas,medio,no
2721,0.92,0.64,4,190,10,1,0,dirección,bajo,no
7953,0.62,0.75,5,165,4,0,0,ventas,medio,no
5547,0.68,0.96,4,255,3,0,0,TI,medio,no
2363,0.74,0.66,3,177,2,0,0,ventas,bajo,no
3948,0.99,0.73,4,224,2,0,0,soporte,bajo,no
8307,0.82,0.94,5,236,5,0,0,ventas,bajo,si
7313,0.24,0.56,4,281,7,0,0,ventas,medio,no
8851,0.55,0.78,4,261,3,0,0,dirección,alto,no
2648,0.48,0.5,4,173,3,0,0,ventas,bajo,no
